kode_prov,nama_prov,kode_cab,nama_cab,kode_kec,nama_kec,kode_kel,nama_kel,kode_tps,nama_tps,sumPartai,sumPartaiVotesAndCaleg,selisih,partai
34,DAERAH ISTIMEWA YOGYAKARTA,3401,KULON PROGO,340104,GALUR,3401042001,BANARAN,3401042001006,TPS 006,0,8,8,PBB
32,JAWA BARAT,3210,MAJALENGKA,321025,SINDANG,3210252007,SANGKANHURIP,3210252007001,TPS 001,0,8,8,Hanura
32,JAWA BARAT,3206,TASIKMALAYA,320624,SINGAPARNA,3206242003,CIPAKAT,3206242003006,TPS 006,0,8,8,Nasdem
32,JAWA BARAT,3207,CIAMIS,320704,SADANANYA,3207042007,SUKAJADI,3207042007001,TPS 001,0,8,8,PBB
35,JAWA TIMUR,3522,BOJONEGORO,352216,KALITIDU,3522162016,PILANGSARI,3522162016007,TPS 007,0,8,8,Partai Buruh
14,RIAU,1409,KUANTAN SINGINGI,140903,SINGINGI,1409032013,SUMBER DATAR,1409032013003,TPS 003,0,8,8,PKN
35,JAWA TIMUR,3578,KOTA SURABAYA,357806,SAWAHAN,3578061001,PETEMON,3578061001022,TPS 022,0,8,8,Hanura
12,SUMATERA UTARA,1208,SIMALUNGUN,120808,BOSAR MALIGAS,1208082014,TEMPEL JAYA,1208082014007,TPS 007,0,8,8,PERINDO
35,JAWA TIMUR,3523,TUBAN,352320,GRABAGAN,3523202004,WALERAN,3523202004015,TPS 015,0,8,8,Partai Garuda
35,JAWA TIMUR,3509,JEMBER,350910,BALUNG,3509102005,BALUNGLOR,3509102005022,TPS 022,0,8,8,Partai Ummat
35,JAWA TIMUR,3516,MOJOKERTO,351618,MOJOANYAR,3516182004,SUMBERJATI,3516182004001,TPS 001,0,8,8,Partai Ummat
18,LAMPUNG,1802,LAMPUNG TENGAH,180210,SEPUTIH BANYAK,1802102010,SARI BHAKTI,1802102010003,TPS 003,2,8,6,Partai Gelora
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327803,TAWANG,3278031004,CIKALANG,3278031004039,TPS 039,0,8,8,PERINDO
73,SULAWESI SELATAN,7326,TORAJA UTARA,732607,SANGGALANGI,7326072003,TALLUNG PENANIAN,7326072003002,TPS 002,0,8,8,PERINDO
16,SUMATERA SELATAN,1610,OGAN ILIR,161014,RAMBANG KUANG,1610142012,KUANG DALAM TIMUR,1610142012006,TPS 006,0,8,8,PERINDO
33,JAWA TENGAH,3324,KENDAL,332412,WELERI,3324122016,MONTONGSARI,3324122016010,TPS 010,0,8,8,PBB
11,ACEH,1114,ACEH JAYA,111405,JAYA,1114052021,UJONG SUDHEUN,1114052021001,TPS 001,0,8,8,Partai Gelora
35,JAWA TIMUR,3506,KEDIRI,350607,NGANCAR,3506072002,PANDANTOYO,3506072002013,TPS 013,0,8,8,Partai Garuda
32,JAWA BARAT,3209,CIREBON,320910,ASTANAJAPURA,3209102004,MUNJUL,3209102004002,TPS 002,0,8,8,Hanura
12,SUMATERA UTARA,1271,KOTA MEDAN,127112,MEDAN MARELAN,1271121002,RENGAS PULAU,1271121002128,TPS 128,0,8,8,PBB
35,JAWA TIMUR,3515,SIDOARJO,351509,TULANGAN,3515092016,GRINTING,3515092016007,TPS 007,0,8,8,Hanura
33,JAWA TENGAH,3307,WONOSOBO,330711,MOJOTENGAH,3307112013,GUNTURMADU,3307112013004,TPS 004,0,8,8,Partai Buruh
33,JAWA TENGAH,3326,PEKALONGAN,332603,LEBAKBARANG,3326032010,BANTARKULON,3326032010003,TPS 003,0,8,8,Nasdem
52,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,520212,BATUKLIANG UTARA,5202122007,MAS-MAS,5202122007012,TPS 012,0,8,8,Nasdem
32,JAWA BARAT,3204,BANDUNG,320435,PASEH,3204352002,CIPEDES,3204352002011,TPS 011,0,8,8,Partai Garuda
73,SULAWESI SELATAN,7316,ENREKANG,731602,ENREKANG,7316021016,TUARA,7316021016004,TPS 004,0,8,8,PSI
35,JAWA TIMUR,3529,SUMENEP,352913,PASONGSONGAN,3529132010,PANAONGAN,3529132010004,TPS 004,0,8,8,PERINDO
33,JAWA TENGAH,3315,GROBOGAN,331517,GUBUG,3315172005,NGROTO,3315172005019,TPS 019,0,8,8,PERINDO
35,JAWA TIMUR,3514,PASURUAN,351409,SUKOREJO,3514092003,GLAGAHSARI,3514092003004,TPS 004,0,8,8,PBB
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327803,TAWANG,3278031001,TAWANGSARI,3278031001009,TPS 009,7,8,1,PERINDO
62,KALIMANTAN TENGAH,6206,KATINGAN,620604,PULAU MALAN,6206042007,TUMBANG BANJANG,6206042007001,TPS 001,0,8,8,Partai Garuda
12,SUMATERA UTARA,1207,DELI SERDANG,120726,PERCUT SEI TUAN,1207262006,TEMBUNG,1207262006143,TPS 143,0,8,8,Partai Buruh
33,JAWA TENGAH,3324,KENDAL,332407,BOJA,3324072007,NGABEAN,3324072007005,TPS 005,0,8,8,Partai Garuda
33,JAWA TENGAH,3311,SUKOHARJO,331104,SUKOHARJO,3311041012,SUKOHARJO,3311041012005,TPS 005,0,8,8,Partai Garuda
33,JAWA TENGAH,3311,SUKOHARJO,331106,BENDOSARI,3311062002,TORIYO,3311062002007,TPS 007,0,8,8,PPP
12,SUMATERA UTARA,1207,DELI SERDANG,120727,BATANG KUIS,1207272011,SUGIHARJO,1207272011015,TPS 015,2,8,6,PBB
35,JAWA TIMUR,3516,MOJOKERTO,351609,DLANGGU,3516092014,SUMBERKARANG,3516092014006,TPS 006,0,8,8,PKN
33,JAWA TENGAH,3316,BLORA,331608,JEPON,3316082007,SUMURBOTO,3316082007001,TPS 001,0,8,8,PKS
61,KALIMANTAN BARAT,6104,KETAPANG,610417,MUARA PAWAN,6104172007,TANJUNG PASAR,6104172007002,TPS 002,0,8,8,Partai Gelora
63,KALIMANTAN SELATAN,6309,TABALONG,630904,TANJUNG,6309041002,TANJUNG,6309041002006,TPS 006,0,8,8,Partai Ummat
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327809,BUNGURSARI,3278091003,BUNGURSARI,3278091003002,TPS 002,0,8,8,PKN
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001013,TPS 013,0,8,8,PKN
32,JAWA BARAT,3217,BANDUNG BARAT,321709,BATUJAJAR,3217092004,GALANGGANG,3217092004016,TPS 016,0,8,8,PBB
35,JAWA TIMUR,3505,BLITAR,350502,UDANAWU,3505022005,BAKUNG,3505022005004,TPS 004,3,8,5,PSI
12,SUMATERA UTARA,1271,KOTA MEDAN,127115,MEDAN MAIMUN,1271151001,A U R,1271151001005,TPS 005,0,8,8,PKB
31,DKI JAKARTA,3173,KOTA ADM. JAKARTA BARAT,317305,KEBON JERUK,3173051005,DURI KEPA,3173051005017,TPS 017,0,8,8,Partai Ummat
33,JAWA TENGAH,3310,KLATEN,331017,POLANHARJO,3310172017,SIDOWAYAH,3310172017009,TPS 009,0,8,8,Hanura
16,SUMATERA SELATAN,1671,KOTA PALEMBANG,167115,ALANG-ALANG LEBAR,1671151001,ALANG-ALANG LEBAR,1671151001023,TPS 023,0,8,8,Hanura
71,SULAWESI UTARA,7107,MINAHASA TENGGARA,710704,RATATOTOK,7107042001,RATATOTOK SATU,7107042001001,TPS 001,0,8,8,PKS
13,SUMATERA BARAT,1312,PASAMAN BARAT,131202,LEMBAH MELINTANG,1312022009,SITUAK UJUNG GADING,1312022009009,TPS 009,0,8,8,PERINDO
33,JAWA TENGAH,3315,GROBOGAN,331503,PENAWANGAN,3315032006,PENGKOL,3315032006003,TPS 003,0,8,8,Partai Ummat
33,JAWA TENGAH,3324,KENDAL,332402,PAGERUYUNG,3324022010,SUROKONTO WETAN,3324022010008,TPS 008,0,8,8,PKN
12,SUMATERA UTARA,1218,SERDANG BEDAGAI,121809,DOLOK MASIHUL,1218092024,MARTEBING,1218092024005,TPS 005,0,8,8,Partai Garuda
35,JAWA TIMUR,3516,MOJOKERTO,351617,DAWARBLANDONG,3516172011,BANGERAN,3516172011005,TPS 005,0,8,8,Partai Ummat
18,LAMPUNG,1802,LAMPUNG TENGAH,180225,WAY SEPUTIH,1802252006,SANGGA BUANA,1802252006005,TPS 005,0,8,8,PPP
35,JAWA TIMUR,3514,PASURUAN,351416,KRATON,3514162006,SLAMBRIT,3514162006005,TPS 005,0,8,8,PBB
32,JAWA BARAT,3212,INDRAMAYU,321210,KARANGAMPEL,3212102016,DUKUH TENGAH,3212102016002,TPS 002,0,8,8,PBB
35,JAWA TIMUR,3507,MALANG,350706,AMPELGADING,3507062010,TAWANGAGUNG,3507062010008,TPS 008,0,8,8,Partai Ummat
61,KALIMANTAN BARAT,6171,KOTA PONTIANAK,617105,PONTIANAK KOTA,6171051002,DARATSEKIP,6171051002004,TPS 004,0,8,8,Partai Buruh
12,SUMATERA UTARA,1208,SIMALUNGUN,120804,PANEI,1208041011,PANEI TONGAH,1208041011006,TPS 006,0,8,8,PKN
35,JAWA TIMUR,3518,NGANJUK,351806,PRAMBON,3518062010,ROWOHARJO,3518062010009,TPS 009,0,8,8,PERINDO
35,JAWA TIMUR,3505,BLITAR,350504,KADEMANGAN,3505042014,PLOSOREJO,3505042014009,TPS 009,0,8,8,Partai Gelora
76,SULAWESI BARAT,7603,MAMASA,760301,MAMBI,7603012025,SELUMAKA,7603012025003,TPS 003,0,8,8,Demokrat
71,SULAWESI UTARA,7107,MINAHASA TENGGARA,710708,SILIAN RAYA,7107082004,SILIAN SELATAN,7107082004002,TPS 002,0,8,8,Partai Garuda
15,JAMBI,1509,TEBO,150912,MUARA TABIR,1509122006,SUNGAI JERNIH,1509122006001,TPS 001,0,8,8,Hanura
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005011,TPS 011,5,8,3,PKB
35,JAWA TIMUR,3515,SIDOARJO,351507,CANDI,3515072014,KEDUNGKENDO,3515072014003,TPS 003,0,8,8,PKN
33,JAWA TENGAH,3306,PURWOREJO,330610,BUTUH,3306102007,LANGENREJO,3306102007004,TPS 004,0,8,8,PBB
35,JAWA TIMUR,3523,TUBAN,352312,JENU,3523122013,JENGGOLO,3523122013006,TPS 006,0,8,8,Partai Ummat
35,JAWA TIMUR,3522,BOJONEGORO,352225,KEDEWAN,3522252002,WONOCOLO,3522252002004,TPS 004,0,8,8,PPP
32,JAWA BARAT,3273,KOTA BANDUNG,327319,SUMUR BANDUNG,3273191003,KEBON PISANG,3273191003001,TPS 001,0,8,8,Hanura
64,KALIMANTAN TIMUR,6402,KUTAI KARTANEGARA,640206,TENGGARONG,6402061002,LOA IPUH,6402061002041,TPS 041,0,8,8,Hanura
35,JAWA TIMUR,3528,PAMEKASAN,352811,BATUMARMAR,3528112010,BLABAN,3528112010011,TPS 011,0,8,8,Partai Garuda
33,JAWA TENGAH,3312,WONOGIRI,331201,PRACIMANTORO,3312012018,WONODADI,3312012018003,TPS 003,0,8,8,PBB
13,SUMATERA BARAT,1310,DHARMASRAYA,131008,TIUMANG,1310082001,TIUMANG,1310082001004,TPS 004,0,8,8,Partai Garuda
35,JAWA TIMUR,3511,BONDOWOSO,351105,PUJER,3511052011,SUKOWONO,3511052011006,TPS 006,0,8,8,PERINDO
33,JAWA TENGAH,3307,WONOSOBO,330702,KEPIL,3307022005,BURAT,3307022005003,TPS 003,0,8,8,Partai Garuda
53,NUSA TENGGARA TIMUR,5302,KAB TIMOR TENGAH SELATAN,530207,AMANUBAN BARAT,5302072010,MNELALETE,5302072010014,TPS 014,0,8,8,Partai Garuda
33,JAWA TENGAH,3306,PURWOREJO,330606,PURWOREJO,3306061014,DOPLANG,3306061014005,TPS 005,0,8,8,Partai Buruh
33,JAWA TENGAH,3327,PEMALANG,332709,TAMAN,3327092008,CIBELOK,3327092008011,TPS 011,0,8,8,Partai Garuda
13,SUMATERA BARAT,1306,AGAM,130607,AMPEK ANGKEK,1306072005,AMPANG GADANG,1306072005019,TPS 019,0,8,8,Hanura
33,JAWA TENGAH,3308,MAGELANG,330817,NGABLAK,3308172012,MAGERSARI,3308172012003,TPS 003,0,8,8,PBB
32,JAWA BARAT,3212,INDRAMAYU,321225,GANTAR,3212252006,BALAREJA,3212252006018,TPS 018,0,8,8,Partai Garuda
33,JAWA TENGAH,3326,PEKALONGAN,332618,KARANGDADAP,3326182002,JREBENGKEMBANG,3326182002005,TPS 005,0,8,8,Partai Gelora
35,JAWA TIMUR,3505,BLITAR,350515,GANDUSARI,3505152004,SUKOSEWU,3505152004032,TPS 032,0,8,8,Partai Garuda
33,JAWA TENGAH,3374,KOTA SEMARANG,337411,BANYUMANIK,3374111001,PUDAKPAYUNG,3374111001048,TPS 048,0,8,8,Partai Gelora
32,JAWA BARAT,3201,BOGOR,320137,TAJURHALANG,3201372003,SASAK PANJANG,3201372003042,TPS 042,0,8,8,PKN
35,JAWA TIMUR,3526,BANGKALAN,352607,KLAMPIS,3526072021,LARANGAN GLINTONG,3526072021002,TPS 002,0,8,8,PERINDO
12,SUMATERA UTARA,1218,SERDANG BEDAGAI,121813,TEBING TINGGI,1218132006,PAYA LOMBANG,1218132006001,TPS 001,0,8,8,Partai Garuda
51,BALI,5102,TABANAN,510210,PUPUAN,5102102011,BELATUNGAN,5102102011009,TPS 009,0,8,8,PKS
51,BALI,5103,BADUNG,510302,MENGWI,5103022006,PENARUNGAN,5103022006021,TPS 021,0,8,8,PERINDO
33,JAWA TENGAH,3318,PATI,331801,SUKOLILO,3318012002,PAKEM,3318012002010,TPS 010,0,8,8,Partai Ummat
33,JAWA TENGAH,3328,TEGAL,332815,KRAMAT,3328152012,MARIBAYA,3328152012016,TPS 016,0,8,8,Partai Ummat
51,BALI,5171,KOTA DENPASAR,517102,DENPASAR TIMUR,5171022005,KESIMAN KERTALANGU,5171022005019,TPS 019,0,8,8,Hanura
12,SUMATERA UTARA,1219,BATU BARA,121903,AIR PUTIH,1219032011,TANJUNGKUBAH,1219032011001,TPS 001,0,8,8,PKN
35,JAWA TIMUR,3518,NGANJUK,351814,BAGOR,3518141015,KEDONDONG,3518141015004,TPS 004,0,8,8,Partai Ummat
35,JAWA TIMUR,3516,MOJOKERTO,351614,GEDEG,3516142006,PAGERLUYUNG,3516142006001,TPS 001,0,8,8,PPP
33,JAWA TENGAH,3376,KOTA TEGAL,337602,TEGAL TIMUR,3376021003,PANGGUNG,3376021003042,TPS 042,0,8,8,Partai Garuda
35,JAWA TIMUR,3512,SITUBONDO,351209,MANGARAN,3512092002,MANGARAN,3512092002009,TPS 009,0,8,8,PBB
33,JAWA TENGAH,3313,KARANGANYAR,331310,TASIKMADU,3313102005,SURUH,3313102005011,TPS 011,0,8,8,Partai Buruh
33,JAWA TENGAH,3324,KENDAL,332413,CEPIRING,3324132006,KARANGAYU,3324132006006,TPS 006,0,8,8,Partai Gelora
18,LAMPUNG,1804,LAMPUNG BARAT,180405,SUMBER JAYA,1804052012,SUKAPURA,1804052012007,TPS 007,0,8,8,Partai Ummat
13,SUMATERA BARAT,1305,PADANG PARIAMAN,130506,V KOTO KAMPUNG DALAM,1305062001,CAMPAGO,1305062001001,TPS 001,0,8,8,Partai Garuda
32,JAWA BARAT,3275,KOTA BEKASI,327502,BEKASI BARAT,3275021003,KOTABARU,3275021003011,TPS 011,0,8,8,Hanura
32,JAWA BARAT,3212,INDRAMAYU,321227,SUKAGUMIWANG,3212272005,TERSANA,3212272005011,TPS 011,0,8,8,Partai Ummat
17,BENGKULU,1707,LEBONG,170709,TUBEI,1707092003,SUKAU DATANG I,1707092003001,TPS 001,0,8,8,Partai Ummat
35,JAWA TIMUR,3506,KEDIRI,350618,KEPUNG,3506182007,KRENCENG,3506182007008,TPS 008,0,8,8,Partai Gelora
33,JAWA TENGAH,3322,SEMARANG,332202,TENGARAN,3322022009,KARANGDUREN,3322022009001,TPS 001,0,8,8,Partai Garuda
32,JAWA BARAT,3204,BANDUNG,320446,KUTAWARINGIN,3204462001,JELEGONG,3204462001014,TPS 014,0,8,8,PERINDO
33,JAWA TENGAH,3318,PATI,331805,PUCAKWANGI,3318052005,LUMBUNGMAS,3318052005003,TPS 003,0,8,8,Hanura
32,JAWA BARAT,3202,SUKABUMI,320208,JAMPANGTENGAH,3202082011,BOJONGTIPAR,3202082011010,TPS 010,0,8,8,PKN
32,JAWA BARAT,3273,KOTA BANDUNG,327330,MANDALAJATI,3273301001,JATIHANDAP,3273301001072,TPS 072,0,8,8,Partai Gelora
13,SUMATERA BARAT,1312,PASAMAN BARAT,131206,GUNUNG TULEH,1312062002,RABI JONGGOR,1312062002003,TPS 003,0,8,8,Partai Buruh
35,JAWA TIMUR,3528,PAMEKASAN,352810,WARU,3528102001,BAJUR,3528102001011,TPS 011,0,8,8,Demokrat
35,JAWA TIMUR,3515,SIDOARJO,351518,WARU,3515182006,TAMBAKSAWAH,3515182006017,TPS 017,0,8,8,Partai Ummat
35,JAWA TIMUR,3514,PASURUAN,351407,WONOREJO,3514072014,SAMBISIRAH,3514072014006,TPS 006,0,8,8,PKN
32,JAWA BARAT,3204,BANDUNG,320427,CIKANCUNG,3204272009,SRIRAHAYU,3204272009005,TPS 005,0,8,8,PKN
17,BENGKULU,1709,BENGKULU TENGAH,170903,PONDOK KELAPA,1709032025,HARAPAN,1709032025004,TPS 004,0,8,8,PKN
33,JAWA TENGAH,3325,BATANG,332515,BANYUPUTIH,3325152003,SEMBUNG,3325152003012,TPS 012,0,8,8,PERINDO
36,BANTEN,3603,TANGERANG,360319,PANONGAN,3603192008,PANONGAN,3603192008033,TPS 033,0,8,8,Partai Ummat
32,JAWA BARAT,3209,CIREBON,320918,PLUMBON,3209182014,KEDUNGSANA,3209182014001,TPS 001,0,8,8,Partai Ummat
51,BALI,5101,JEMBRANA,510105,JEMBRANA,5101052008,YEHKUNING,5101052008004,TPS 004,0,8,8,Hanura
63,KALIMANTAN SELATAN,6308,HULU SUNGAI UTARA,630804,AMUNTAI SELATAN,6308042004,TELUK BARU,6308042004001,TPS 001,0,8,8,Hanura
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340402,GODEAN,3404022007,SIDOMOYO,3404022007016,TPS 016,0,8,8,PBB
32,JAWA BARAT,3215,KARAWANG,321503,TELUKJAMBE TIMUR,3215032005,SUKALUYU,3215032005048,TPS 048,0,8,8,PPP
12,SUMATERA UTARA,1203,TAPANULI SELATAN,120307,BATANG ANGKOLA,1203071060,PINTU PADANG I,1203071060001,TPS 001,0,8,8,Partai Ummat
73,SULAWESI SELATAN,7308,BONE,730825,TELLULIMPOE,7308252008,BONTO MASUNGGU,7308252008002,TPS 002,0,8,8,Partai Gelora
33,JAWA TENGAH,3308,MAGELANG,330816,PAKIS,3308162003,LOSARI,3308162003004,TPS 004,0,8,8,Hanura
33,JAWA TENGAH,3307,WONOSOBO,330703,SAPURAN,3307031008,SAPURAN,3307031008017,TPS 017,0,8,8,PKN
32,JAWA BARAT,3275,KOTA BEKASI,327503,BEKASI UTARA,3275031004,TELUK PUCUNG,3275031004188,TPS 188,0,8,8,Hanura
33,JAWA TENGAH,3324,KENDAL,332412,WELERI,3324122006,NGASINAN,3324122006005,TPS 005,0,8,8,Partai Garuda
64,KALIMANTAN TIMUR,6401,PASER,640107,MUARA KOMAM,6401072004,MUARA LANGON,6401072004007,TPS 007,0,8,8,Partai Ummat
35,JAWA TIMUR,3520,MAGETAN,352007,PLAOSAN,3520072009,SIDOMUKTI,3520072009009,TPS 009,0,8,8,PKN
63,KALIMANTAN SELATAN,6303,BANJAR,630309,PENGARON,6303092001,MANIAPUN,6303092001004,TPS 004,0,8,8,Demokrat
35,JAWA TIMUR,3520,MAGETAN,352008,PANEKAN,3520082004,TERUNG,3520082004001,TPS 001,0,8,8,Partai Garuda
35,JAWA TIMUR,3504,TULUNGAGUNG,350411,NGUNUT,3504112011,NGUNUT,3504112011017,TPS 017,0,8,8,PKN
73,SULAWESI SELATAN,7316,ENREKANG,731604,ANGGERAJA,7316042009,SALU DEWATA,7316042009002,TPS 002,0,8,8,Partai Ummat
33,JAWA TENGAH,3307,WONOSOBO,330703,SAPURAN,3307031008,SAPURAN,3307031008017,TPS 017,0,8,8,PAN
35,JAWA TIMUR,3513,PROBOLINGGO,351315,KREJENGAN,3513152008,SENTONG,3513152008005,TPS 005,0,8,8,Partai Buruh
33,JAWA TENGAH,3314,SRAGEN,331406,GONDANG,3314062004,GLONGGONG,3314062004002,TPS 002,4,8,4,Gerindra
76,SULAWESI BARAT,7603,MAMASA,760314,TAWALIAN,7603141001,TAWALIAN,7603141001008,TPS 008,0,8,8,Partai Garuda
13,SUMATERA BARAT,1301,PESISIR SELATAN,130111,BASA AMPEK BALAI TAPAN,1301112002,PASAR TAPAN,1301112002002,TPS 002,2,8,6,PKB
33,JAWA TENGAH,3376,KOTA TEGAL,337604,MARGADANA,3376041004,KALINYAMAT KULON,3376041004012,TPS 012,0,8,8,Partai Ummat
18,LAMPUNG,1807,LAMPUNG TIMUR,180705,SEKAMPUNG,1807052013,KARYA MUKTI,1807052013010,TPS 010,0,8,8,Partai Ummat
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327810,PURBARATU,3278101003,PURBARATU,3278101003016,TPS 016,0,8,8,Hanura
31,DKI JAKARTA,3173,KOTA ADM. JAKARTA BARAT,317305,KEBON JERUK,3173051007,KEDOYA SELATAN,3173051007087,TPS 087,0,8,8,Hanura
14,RIAU,1401,KAMPAR,140119,KAMPAR KIRI TENGAH,1401192002,BINA BARU,1401192002014,TPS 014,0,8,8,Partai Ummat
35,JAWA TIMUR,3578,KOTA SURABAYA,357810,TAMBAKSARI,3578101006,PACARKELING,3578101006002,TPS 002,0,8,8,Partai Buruh
33,JAWA TENGAH,3311,SUKOHARJO,331105,NGUTER,3311052016,KEPUH,3311052016002,TPS 002,0,8,8,Hanura
18,LAMPUNG,1872,KOTA METRO,187204,METRO TIMUR,1872041005,TEJO AGUNG,1872041005003,TPS 003,0,8,8,PKN
35,JAWA TIMUR,3512,SITUBONDO,351208,PANJI,3512082005,JUGLANGAN,3512082005006,TPS 006,0,8,8,Partai Garuda
33,JAWA TENGAH,3307,WONOSOBO,330705,LEKSONO,3307052007,JLAMPRANG,3307052007006,TPS 006,0,8,8,PKS
63,KALIMANTAN SELATAN,6309,TABALONG,630904,TANJUNG,6309041003,AGUNG,6309041003009,TPS 009,0,8,8,PKN
33,JAWA TENGAH,3302,BANYUMAS,330219,SOKARAJA,3302192008,SOKARAJA WETAN,3302192008002,TPS 002,0,8,8,PPP
33,JAWA TENGAH,3318,PATI,331812,MARGOREJO,3318122014,SOKOBUBUK,3318122014004,TPS 004,0,8,8,PAN
35,JAWA TIMUR,3504,TULUNGAGUNG,350415,BESUKI,3504152004,KEBOIRENG,3504152004004,TPS 004,0,8,8,Nasdem
32,JAWA BARAT,3209,CIREBON,320923,KLANGENAN,3209232007,PEKANTINGAN,3209232007002,TPS 002,0,8,8,Partai Ummat
35,JAWA TIMUR,3529,SUMENEP,352914,DASUK,3529142003,BATUBELLAH BARAT,3529142003004,TPS 004,0,8,8,PSI
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327801,CIHIDEUNG,3278011005,TUGUJAYA,3278011005002,TPS 002,0,8,8,Partai Garuda
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187109,TELUKBETUNG UTARA,1871091008,SUMUR BATU,1871091008009,TPS 009,0,8,8,PPP
33,JAWA TENGAH,3324,KENDAL,332401,PLANTUNGAN,3324012010,WADAS,3324012010001,TPS 001,0,8,8,Partai Ummat
35,JAWA TIMUR,3502,PONOROGO,350207,PULUNG,3502072006,PATIK,3502072006005,TPS 005,0,8,8,PERINDO
18,LAMPUNG,1801,LAMPUNG SELATAN,180104,NATAR,1801042006,NEGARA RATU,1801042006036,TPS 036,0,8,8,Partai Garuda
32,JAWA BARAT,3211,SUMEDANG,321119,GANEAS,3211192006,TANJUNGHURIP,3211192006002,TPS 002,0,8,8,PERINDO
35,JAWA TIMUR,3523,TUBAN,352305,SENORI,3523052003,KALIGEDE,3523052003004,TPS 004,0,8,8,PERINDO
32,JAWA BARAT,3209,CIREBON,320917,PALIMANAN,3209172007,SEMPLO,3209172007009,TPS 009,0,8,8,Hanura
53,NUSA TENGGARA TIMUR,5312,SUMBA BARAT,531211,WANOKAKA,5312112014,PARI RARA,5312112014002,TPS 002,0,8,8,PKS
73,SULAWESI SELATAN,7304,JENEPONTO,730402,TAMALATEA,7304021002,TONRO KASSI,7304021002006,TPS 006,0,8,8,Partai Buruh
34,DAERAH ISTIMEWA YOGYAKARTA,3471,KOTA YOGYAKARTA,347106,NGAMPILAN,3471061001,NGAMPILAN,3471061001003,TPS 003,0,8,8,Hanura
35,JAWA TIMUR,3510,BANYUWANGI,351004,TEGALDLIMO,3510042005,TEGALDLIMO,3510042005027,TPS 027,0,8,8,PKN
61,KALIMANTAN BARAT,6112,KUBU RAYA,611207,RASAU JAYA,6112072001,RASAU JAYA UMUM,6112072001011,TPS 011,0,8,8,Partai Garuda
31,DKI JAKARTA,3175,KOTA ADM. JAKARTA TIMUR,317504,KRAMATJATI,3175041001,KRAMATJATI,3175041001069,TPS 069,0,8,8,Hanura
62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,620215,BUKIT SANTUAI,6202152007,TEWAI HARA,6202152007002,TPS 002,0,8,8,PBB
33,JAWA TENGAH,3324,KENDAL,332415,KENDAL,3324151001,CANDIROTO,3324151001011,TPS 011,0,8,8,Partai Garuda
32,JAWA BARAT,3206,TASIKMALAYA,320629,PADAKEMBANG,3206292002,RANCAPAKU,3206292002025,TPS 025,0,8,8,Hanura
32,JAWA BARAT,3202,SUKABUMI,320229,CISAAT,3202292002,SUKASARI,3202292002001,TPS 001,0,8,8,Partai Ummat
33,JAWA TENGAH,3324,KENDAL,332407,BOJA,3324072013,TAMPINGAN,3324072013005,TPS 005,0,8,8,Hanura
35,JAWA TIMUR,3504,TULUNGAGUNG,350410,SUMBERGEMPOL,3504102015,JABALSARI,3504102015006,TPS 006,0,8,8,PKN
32,JAWA BARAT,3207,CIAMIS,320701,CIAMIS,3207011007,SINDANGRASA,3207011007021,TPS 021,0,8,8,Partai Ummat
13,SUMATERA BARAT,1302,SOLOK,130204,LEMBAH GUMANTI,1302042001,ALAHAN PANJANG,1302042001062,TPS 062,0,8,8,Partai Buruh
14,RIAU,1402,INDRAGIRI HULU,140202,RENGAT BARAT,1402022015,TANI MAKMUR,1402022015002,TPS 002,0,8,8,Partai Ummat
33,JAWA TENGAH,3311,SUKOHARJO,331101,WERU,3311012013,NGRECO,3311012013009,TPS 009,0,8,8,Partai Buruh
36,BANTEN,3604,SERANG,360422,BAROS,3604222007,SINDANGMANDI,3604222007007,TPS 007,0,8,8,PERINDO
32,JAWA BARAT,3216,BEKASI,321622,CIBARUSAH,3216222002,RIDOGALIH,3216222002017,TPS 017,0,8,8,PERINDO
33,JAWA TENGAH,3312,WONOGIRI,331223,KARANGTENGAH,3312232005,TEMBORO,3312232005006,TPS 006,1,8,7,PPP
18,LAMPUNG,1872,KOTA METRO,187204,METRO TIMUR,1872041002,TEJOSARI,1872041002009,TPS 009,0,8,8,Partai Gelora
18,LAMPUNG,1809,PESAWARAN,180907,KEDONDONG,1809072011,PASAR BARU,1809072011007,TPS 007,0,8,8,Hanura
33,JAWA TENGAH,3321,DEMAK,332102,KARANGAWEN,3321022010,BRAMBANG,3321022010024,TPS 024,0,8,8,PKN
32,JAWA BARAT,3209,CIREBON,320933,PABUARAN,3209332003,PABUARAN WETAN,3209332003015,TPS 015,0,8,8,Partai Buruh
33,JAWA TENGAH,3329,BREBES,332905,SIRAMPOG,3329052010,MLAYANG,3329052010004,TPS 004,0,8,8,Hanura
